split,scene,path,pts_t0,pts_t1,xmin,ymin,zmin,xmax,ymax,zmax,ext_x,ext_y,ext_z,change_ratio,cubes_occupied,cubes_kept,cubes_dropped,med_pts_cube_t0,med_pts_cube_t1,class_0,class_1
train,Train/112-2,data/raw/indoorcd_ply\Train\112-2,224160,206298,-1.9186954498291016,-1.3447071313858032,-1.389441967010498,1.9048844575881958,1.391428828239441,1.4781756401062012,3.823579788208008,2.736135959625244,2.867617607116699,0.004236589787588828,12,10,2,17883,17983,205424,874
train,Train/112-3,data/raw/indoorcd_ply\Train\112-3,224160,222636,-1.920588493347168,-1.3235074281692505,-1.3990191221237183,1.9048844575881958,1.3873976469039917,1.4700819253921509,3.825472831726074,2.710905075073242,2.869101047515869,0.008844032411649508,12,10,2,17967,18045,220667,1969
train,Train/112-4,data/raw/indoorcd_ply\Train\112-4,224160,254543,-2.2038986682891846,-1.458493709564209,-1.4169713258743286,2.0943853855133057,1.4213029146194458,1.6420902013778687,4.29828405380249,2.8797965049743652,3.0590615272521973,0.029645285865256558,14,13,1,14840,16613,246997,7546
train,Train/112-5,data/raw/indoorcd_ply\Train\112-5,224160,239035,-2.541470527648926,-1.322853446006775,-1.3969342708587646,1.9071900844573975,1.3873976469039917,1.7317296266555786,4.448660850524902,2.7102510929107666,3.128664016723633,0.05173300981027883,16,13,3,13735,17832,226669,12366
train,Train/113-2,data/raw/indoorcd_ply\Train\113-2,139597,100321,-1.4989248514175415,-1.8837919235229492,-1.0871918201446533,0.7761241793632507,1.4506300687789917,1.0893291234970093,2.2750489711761475,3.3344221115112305,2.176520824432373,0.004047009100786475,12,12,0,10915,9450,99915,406
train,Train/113-3,data/raw/indoorcd_ply\Train\113-3,139597,93720,-1.4989248514175415,-1.8837919235229492,-1.0871918201446533,0.7842267751693726,1.4506300687789917,1.0964564085006714,2.283151626586914,3.3344221115112305,2.183648109436035,0.018715322236448995,12,12,0,10915,9289,91966,1754
train,Train/116-2,data/raw/indoorcd_ply\Train\116-2,160060,198087,-2.5057859420776367,-1.7185840606689453,-0.7839977741241455,1.8087023496627808,1.7361093759536743,0.8695336580276489,4.314488410949707,3.45469331741333,1.6535314321517944,0.0018830110002170763,10,7,3,13808,24769,197714,373
train,Train/116-3,data/raw/indoorcd_ply\Train\116-3,160060,219134,-2.7979772090911865,-1.7102792263031006,-0.8602334260940552,2.070507287979126,1.7361093759536743,1.112866997718811,4.8684844970703125,3.4463887214660645,1.9731004238128662,0.004253105405824746,11,8,3,10056,20377,218202,932
train,Train/116-4,data/raw/indoorcd_ply\Train\116-4,160060,186324,-2.3357372283935547,-1.722792625427246,-0.8102312088012695,2.4904160499572754,1.7361093759536743,0.9742943644523621,4.82615327835083,3.458901882171631,1.7845256328582764,0.0019589532212704753,10,6,4,26175,30485,185959,365
train,Train/116-5,data/raw/indoorcd_ply\Train\116-5,160060,207609,-2.6212387084960938,-1.7192919254302979,-0.8137179017066956,2.0771501064300537,1.7361093759536743,1.0450217723846436,4.698389053344727,3.4554014205932617,1.8587396144866943,0.0018448140494872573,12,8,4,10735,16703,207226,383
train,Train/117-2,data/raw/indoorcd_ply\Train\117-2,198302,407797,-4.648524284362793,-1.6970038414001465,-0.8491588830947876,4.224091053009033,1.760489583015442,2.990189790725708,8.872615814208984,3.457493305206299,3.839348793029785,0.0008018695576475551,27,11,16,13886,20372,407470,327
train,Train/117-3,data/raw/indoorcd_ply\Train\117-3,198302,162432,-2.7080321311950684,-1.6494523286819458,-0.803352952003479,2.7292070388793945,1.6743321418762207,0.8406268954277039,5.437239170074463,3.323784351348877,1.643979787826538,0.009930309298660362,12,10,2,16543,7926,160819,1613
train,Train/117-4,data/raw/indoorcd_ply\Train\117-4,198302,171910,-2.7080321311950684,-1.652998685836792,-0.7927187085151672,2.7292070388793945,1.6693508625030518,1.3046774864196777,5.437239170074463,3.3223495483398438,2.0973961353302,0.039910418242103424,13,9,4,17452,13763,165049,6861
train,Train/117-5,data/raw/indoorcd_ply\Train\117-5,198302,175101,-2.7080321311950684,-1.6494523286819458,-0.7927187085151672,2.7292070388793945,1.6816987991333008,1.2166390419006348,5.437239170074463,3.331151008605957,2.0093576908111572,0.05175869926499563,13,11,2,15700,12043,166038,9063
train,Train/118-2,data/raw/indoorcd_ply\Train\118-2,87311,74166,-1.3574156761169434,-1.4891363382339478,-0.9587349891662598,1.18169367313385,1.4475122690200806,0.846015989780426,2.539109230041504,2.9366486072540283,1.804750919342041,0.0022112558315130924,8,8,0,10019,8993,74002,164
train,Train/118-3,data/raw/indoorcd_ply\Train\118-3,87311,79059,-1.3574156761169434,-1.5042058229446411,-0.9587349891662598,1.18169367313385,1.4521143436431885,0.846015989780426,2.539109230041504,2.956320285797119,1.804750919342041,0.015178537547907258,8,8,0,10091,9673,77859,1200
train,Train/118-4,data/raw/indoorcd_ply\Train\118-4,87311,71028,-1.3574156761169434,-1.477692723274231,-0.9587349891662598,1.18169367313385,1.4325307607650757,0.846015989780426,2.539109230041504,2.9102234840393066,1.804750919342041,0.030227515909218898,8,8,0,9930,7432,68881,2147
train,Train/121-2,data/raw/indoorcd_ply\Train\121-2,170810,188831,-1.6182950735092163,-1.4333852529525757,-0.8390112519264221,1.5963099002838135,1.4041813611984253,0.8530271053314209,3.2146048545837402,2.837566614151001,1.6920382976531982,0.0011174012741551969,8,8,0,15456,14876,188620,211
train,Train/121-3,data/raw/indoorcd_ply\Train\121-3,170810,209705,-1.6182950735092163,-1.4505983591079712,-0.8390112519264221,1.574410319328308,1.4041813611984253,0.8988701701164246,3.1927053928375244,2.8547797203063965,1.7378814220428467,0.00193128442335662,8,8,0,15541,17896,209300,405
train,Train/121-4,data/raw/indoorcd_ply\Train\121-4,170810,194575,-1.6182950735092163,-1.4333852529525757,-0.8390112519264221,1.574410319328308,1.434761643409729,1.1314512491226196,3.1927053928375244,2.8681468963623047,1.9704625606536865,0.0056996016960041114,8,8,0,15456,17102,193466,1109
train,Train/121-5,data/raw/indoorcd_ply\Train\121-5,170810,182771,-1.6182950735092163,-1.4333852529525757,-0.8390112519264221,1.574410319328308,1.4087282419204712,0.9466400742530823,3.1927053928375244,2.842113494873047,1.7856513261795044,0.011993149897959741,8,8,0,15456,17095,180579,2192
train,Train/122-2,data/raw/indoorcd_ply\Train\122-2,179998,215510,-1.0820082426071167,-1.3402795791625977,-1.1463582515716553,1.1404374837875366,1.3959578275680542,3.6308047771453857,2.2224457263946533,2.7362375259399414,4.777163028717041,0.004213261565588604,14,10,4,4880,12760,214602,908
train,Train/122-3,data/raw/indoorcd_ply\Train\122-3,179998,205313,-1.05983304977417,-1.3515338897705078,-1.1371104717254639,1.1343131065368652,1.3964735269546509,1.7801886796951294,2.194146156311035,2.748007297515869,2.917299270629883,0.02186417810854646,12,10,2,4357,9205,200824,4489
train,Train/122-4,data/raw/indoorcd_ply\Train\122-4,179998,191599,-1.0636649131774902,-1.3427586555480957,-1.1745434999465942,1.1710641384124756,1.4034687280654907,2.3803884983062744,2.234729051589966,2.746227264404297,3.554932117462158,0.04623719330476673,13,10,3,4955,13405,182740,8859
train,Train/122-5,data/raw/indoorcd_ply\Train\122-5,179998,195862,-1.0760751962661743,-1.334598422050476,-1.1806409358978271,1.0410304069519043,1.389955759048462,1.3436459302902222,2.117105484008789,2.7245540618896484,2.5242867469787598,0.11062380655767837,11,10,1,5204,7334,174195,21667
train,Train/125-3,data/raw/indoorcd_ply\Train\125-3,112464,92543,-3.0697576999664307,-1.4506107568740845,-1.5849812030792236,2.5972654819488525,1.45827317237854,1.104912281036377,5.667023181915283,2.908884048461914,2.6898934841156006,0.0036091330516624704,15,10,5,7641,5400,92209,334
train,Train/125-4,data/raw/indoorcd_ply\Train\125-4,112464,101623,-3.0697576999664307,-1.4506107568740845,-1.4269516468048096,2.5972654819488525,1.4449299573898315,0.9781022071838379,5.667023181915283,2.895540714263916,2.4050538539886475,0.030317939836454345,14,11,3,7831,4423,98542,3081
train,Train/125-5,data/raw/indoorcd_ply\Train\125-5,112464,117383,-3.0697576999664307,-1.4506107568740845,-1.5728793144226074,2.5972654819488525,1.4136686325073242,1.044247031211853,5.667023181915283,2.864279270172119,2.61712646484375,0.0447935390985066,17,12,5,7562,7344,112125,5258
train,Train/126-2,data/raw/indoorcd_ply\Train\126-2,184687,397050,-2.5268969535827637,-1.7916687726974487,-1.4068527221679688,2.008389472961426,1.5145927667617798,3.462829351425171,4.5352864265441895,3.3062615394592285,4.869682312011719,0.003669563027326533,22,12,10,12604,18869,395593,1457
train,Train/126-3,data/raw/indoorcd_ply\Train\126-3,184687,200489,-1.3311647176742554,-1.5670256614685059,-1.4068527221679688,1.2897921800613403,1.5132533311843872,1.4376466274261475,2.6209568977355957,3.0802788734436035,2.844499349594116,0.057753791978612294,11,9,2,16377,10139,188910,11579
train,Train/126-4,data/raw/indoorcd_ply\Train\126-4,184687,226911,-1.2465940713882446,-1.5670256614685059,-1.4068548679351807,2.031628370285034,1.5132533311843872,1.4990272521972656,3.2782225608825684,3.0802788734436035,2.9058821201324463,0.04710657482449066,11,9,2,16751,22851,216222,10689
train,Train/126-5,data/raw/indoorcd_ply\Train\126-5,184687,219305,-1.3348782062530518,-1.5670256614685059,-1.467260479927063,1.7288349866867065,1.5200822353363037,1.5735596418380737,3.0637130737304688,3.0871078968048096,3.0408201217651367,0.08335423268963316,12,9,3,17932,19913,201025,18280
train,Train/127-2,data/raw/indoorcd_ply\Train\127-2,103188,113004,-1.3518905639648438,-1.1083099842071533,-0.8862445950508118,1.0803673267364502,1.0700511932373047,0.9602175354957581,2.432257890701294,2.178361177444458,1.8464621305465698,0.0044157728929949385,7,6,1,11071,10492,112505,499
train,Train/127-3,data/raw/indoorcd_ply\Train\127-3,103188,119879,-1.109458565711975,-1.1501837968826294,-0.9600834846496582,1.0803673267364502,1.0703128576278687,0.9122486114501953,2.189826011657715,2.220496654510498,1.8723320960998535,0.008975717181491337,6,6,0,9030,9986,118803,1076
train,Train/127-4,data/raw/indoorcd_ply\Train\127-4,103188,117975,-1.1687748432159424,-1.1083099842071533,-0.9800875782966614,1.0918091535568237,1.0745424032211304,0.9685195684432983,2.2605838775634766,2.182852268218994,1.9486072063446045,0.009959737232464506,6,6,0,8502,10587,116800,1175
train,Train/127-5,data/raw/indoorcd_ply\Train\127-5,103188,112373,-1.3561313152313232,-1.1083099842071533,-0.8739582300186157,1.0857224464416504,1.0700511932373047,0.9570328593254089,2.4418537616729736,2.178361177444458,1.8309910297393799,0.005321563008907833,8,6,2,11641,10159,111775,598
train,Train/128-2,data/raw/indoorcd_ply\Train\128-2,183029,248930,-4.751710414886475,-1.813170075416565,-1.0225735902786255,4.573533535003662,1.6705902814865112,1.277459740638733,9.325243949890137,3.483760356903076,2.3000333309173584,0.0014220865303498976,19,9,10,19828,24647,248576,354
train,Train/128-3,data/raw/indoorcd_ply\Train\128-3,183029,244004,-3.4311726093292236,-1.7715110778808594,-2.0343754291534424,3.889220714569092,1.644316554069519,1.2637330293655396,7.3203935623168945,3.415827751159668,3.2981085777282715,0.006049081162603892,18,9,9,18830,24460,242528,1476
train,Train/128-5,data/raw/indoorcd_ply\Train\128-5,183029,226336,-3.464517831802368,-1.7294139862060547,-1.3785048723220825,2.608485221862793,1.6506376266479492,1.2283713817596436,6.073002815246582,3.380051612854004,2.6068763732910156,0.011460836985720344,15,12,3,10259,14720,223742,2594
train,Train/129-2,data/raw/indoorcd_ply\Train\129-2,64513,68849,-0.8017443418502808,-1.3732683658599854,-0.7111299633979797,0.6026400923728943,1.3526440858840942,0.8992227911949158,1.4043843746185303,2.725912570953369,1.6103527545928955,0.0,4,4,0,12333,12515,68849,0
train,Train/129-3,data/raw/indoorcd_ply\Train\129-3,64513,70381,-0.9222935438156128,-1.3768078088760376,-0.710351824760437,0.603168785572052,1.3526440858840942,0.9937875866889954,1.5254623889923096,2.729451894760132,1.7041394710540771,0.054233386851565056,4,4,0,12360,12716,66564,3817
train,Train/129-4,data/raw/indoorcd_ply\Train\129-4,64513,80234,-1.0152344703674316,-1.3774375915527344,-0.7142370939254761,0.6026400923728943,1.357057809829712,1.0630046129226685,1.6178746223449707,2.7344954013824463,1.7772417068481445,0.004387167534960241,4,4,0,12374,15370,79882,352
train,Train/129-5,data/raw/indoorcd_ply\Train\129-5,64513,84826,-2.0876431465148926,-1.3832272291183472,-0.7411575317382812,0.6687443256378174,1.3526440858840942,1.014670729637146,2.75638747215271,2.7358713150024414,1.7558282613754272,0.052590007780633295,8,7,1,6929,11437,80365,4461
train,Train/130-2,data/raw/indoorcd_ply\Train\130-2,38924,61653,-0.48261189460754395,-1.233876347541809,-0.46616870164871216,0.8212397694587708,1.5297255516052246,0.6947827339172363,1.30385160446167,2.763601779937744,1.1609513759613037,0.003276401797155045,4,2,2,19462,30450,61451,202
train,Train/130-3,data/raw/indoorcd_ply\Train\130-3,38924,52819,-0.48261189460754395,-1.233876347541809,-0.4441555440425873,0.6508969664573669,1.5342705249786377,0.5998959541320801,1.1335089206695557,2.7681469917297363,1.0440515279769897,0.007440504363959938,4,2,2,19462,26311,52426,393
train,Train/130-4,data/raw/indoorcd_ply\Train\130-4,38924,53803,-0.4834345579147339,-1.233876347541809,-0.45133310556411743,0.7776614427566528,1.5798225402832031,0.6433848142623901,1.2610960006713867,2.8136987686157227,1.0947179794311523,0.0066167314090292365,4,2,2,19462,26773,53447,356
train,Train/130-5,data/raw/indoorcd_ply\Train\130-5,38924,60186,-0.48261189460754395,-1.233876347541809,-0.43631380796432495,0.852659285068512,1.5544986724853516,0.7199344635009766,1.3352711200714111,2.788374900817871,1.1562483310699463,0.017445917655268667,4,2,2,19462,29831,59136,1050
train,Train/131-2,data/raw/indoorcd_ply\Train\131-2,147294,189160,-2.921278715133667,-1.655805230140686,-0.9525328278541565,1.9692504405975342,1.7822916507720947,1.1656928062438965,4.890529155731201,3.4380970001220703,2.118225574493408,0.0026274053711144007,13,9,4,13099,15512,188663,497
train,Train/131-3,data/raw/indoorcd_ply\Train\131-3,147294,164298,-2.444690227508545,-1.6323082447052002,-0.9800726175308228,2.063113212585449,1.7822916507720947,0.9758843183517456,4.507803440093994,3.414599895477295,1.9559569358825684,0.023840825816504155,10,7,3,19135,18444,160381,3917
train,Train/131-4,data/raw/indoorcd_ply\Train\131-4,147294,174330,-2.4023032188415527,-1.6323082447052002,-0.9882426261901855,2.0138919353485107,1.7822916507720947,1.0098680257797241,4.416194915771484,3.414599895477295,1.9981106519699097,0.010927551196007572,10,7,3,19688,19566,172425,1905
train,Train/132-2,data/raw/indoorcd_ply\Train\132-2,196571,206290,-2.658057928085327,-1.7020245790481567,-0.9461263418197632,2.54487943649292,1.6832044124603271,0.9327759742736816,5.202937126159668,3.3852291107177734,1.8789023160934448,0.03985651267632944,11,9,2,21502,23454,198068,8222
train,Train/132-3,data/raw/indoorcd_ply\Train\132-3,196571,198517,-2.537522792816162,-1.6801366806030273,-0.9461263418197632,2.5451295375823975,1.7306492328643799,1.0488675832748413,5.0826520919799805,3.4107859134674072,1.9949939250946045,0.0036067440068105,11,9,2,19098,25855,197801,716
train,Train/132-4,data/raw/indoorcd_ply\Train\132-4,196571,178999,-2.3119678497314453,-1.7221962213516235,-0.9461263418197632,2.459744930267334,1.6575065851211548,0.9327759742736816,4.771712779998779,3.3797028064727783,1.8789023160934448,0.04503935776177521,11,11,0,11145,13282,170937,8062
train,Train/132-5,data/raw/indoorcd_ply\Train\132-5,196571,240903,-2.4812936782836914,-1.7032947540283203,-0.9461263418197632,2.5207390785217285,1.6501033306121826,1.303195595741272,5.00203275680542,3.353398084640503,2.249321937561035,0.06259780907668232,14,11,3,16140,22860,225823,15080
train,Train/134-3,data/raw/indoorcd_ply\Train\134-3,86180,93434,-1.663195252418518,-1.3848509788513184,-1.1823865175247192,1.1079250574111938,1.3981736898422241,1.0778837203979492,2.771120309829712,2.783024787902832,2.260270118713379,0.008476571697668942,11,8,3,8009,9147,92642,792
train,Train/134-4,data/raw/indoorcd_ply\Train\134-4,86180,91316,-1.663195252418518,-1.3848509788513184,-1.1823865175247192,1.1577154397964478,1.3981736898422241,1.1461119651794434,2.820910692214966,2.783024787902832,2.328498363494873,0.007709492312409655,11,8,3,8009,9219,90612,704
train,Train/134-5,data/raw/indoorcd_ply\Train\134-5,86180,99557,-1.663195252418518,-1.3848509788513184,-1.1823865175247192,1.125914216041565,1.3981736898422241,1.3239423036575317,2.789109468460083,2.783024787902832,2.506328821182251,0.023755235694124972,12,8,4,8009,9904,97192,2365
train,Train/135-2,data/raw/indoorcd_ply\Train\135-2,154296,174291,-1.0086196660995483,-1.468003749847412,-3.573740243911743,1.0927329063415527,1.6104141473770142,2.2208611965179443,2.1013526916503906,3.0784177780151367,5.7946014404296875,0.0031613795319322285,16,8,8,13641,16931,173740,551
train,Train/135-3,data/raw/indoorcd_ply\Train\135-3,154296,166774,-0.9731508493423462,-1.468003749847412,-3.4842612743377686,1.0689282417297363,1.627148985862732,2.5618789196014404,2.042078971862793,3.0951528549194336,6.046140193939209,0.004676988019715303,13,10,3,8349,14813,165994,780
train,Train/135-5,data/raw/indoorcd_ply\Train\135-5,154296,172799,-1.060896635055542,-1.4759466648101807,-3.401705503463745,1.3699367046356201,1.7149405479431152,1.9733964204788208,2.430833339691162,3.190887212753296,5.3751020431518555,0.011180620258219087,16,10,6,8159,9379,170867,1932
train,Train/136-2,data/raw/indoorcd_ply\Train\136-2,141094,158303,-2.0781126022338867,-1.243623971939087,-1.1415644884109497,1.1186376810073853,1.3296869993209839,1.545413613319397,3.1967501640319824,2.5733108520507812,2.6869781017303467,0.0004674579761596432,12,11,1,10788,10428,158229,74
train,Train/136-3,data/raw/indoorcd_ply\Train\136-3,141094,171132,-1.6485899686813354,-1.243623971939087,-1.1874219179153442,1.1186376810073853,1.3045220375061035,2.2264535427093506,2.7672276496887207,2.5481460094451904,3.4138755798339844,0.006345978542879181,14,12,2,7976,10872,170046,1086
train,Train/136-4,data/raw/indoorcd_ply\Train\136-4,141094,179462,-1.7263002395629883,-1.243623971939087,-1.1806002855300903,1.1186376810073853,1.2588516473770142,1.8254115581512451,2.844937801361084,2.5024757385253906,3.006011962890625,0.06506669935696693,13,12,1,8018,13835,167785,11677
train,Train/136-5,data/raw/indoorcd_ply\Train\136-5,141094,176923,-1.7952420711517334,-1.243623971939087,-1.1814393997192383,1.1186376810073853,1.2588516473770142,2.32503342628479,2.913879871368408,2.5024757385253906,3.5064728260040283,0.12966657811590354,14,12,2,8565,11796,153982,22941
train,Train/137-2,data/raw/indoorcd_ply\Train\137-2,64942,71542,-0.6999238133430481,-1.3466339111328125,-2.2176921367645264,0.702332079410553,1.6073507070541382,-0.42128288745880127,1.402255892753601,2.9539847373962402,1.796409249305725,0.0343434625814207,4,4,0,14198,15604,69085,2457
train,Train/137-3,data/raw/indoorcd_ply\Train\137-3,64942,75236,-0.7026990056037903,-1.3535518646240234,-2.192941427230835,0.8334136605262756,1.6073507070541382,-0.2703076899051666,1.536112666130066,2.960902690887451,1.9226337671279907,0.008121112233505237,4,4,0,14100,16884,74625,611
train,Train/137-4,data/raw/indoorcd_ply\Train\137-4,64942,76154,-0.7298963069915771,-1.3466339111328125,-2.192941427230835,0.757402777671814,1.6073507070541382,-0.37164220213890076,1.4872990846633911,2.9539847373962402,1.8212991952896118,0.05412716337946792,4,4,0,14070,16270,72032,4122
train,Train/137-5,data/raw/indoorcd_ply\Train\137-5,64942,82137,-0.7015576362609863,-1.3618836402893066,-2.192941427230835,0.7269172072410583,1.6073507070541382,-0.16344264149665833,1.4284749031066895,2.9692344665527344,2.029498815536499,0.09092126569024922,5,4,1,14133,17408,74669,7468
train,Train/138-2,data/raw/indoorcd_ply\Train\138-2,100349,100338,-1.2052069902420044,-1.5721280574798584,-1.0362735986709595,0.9071997404098511,1.3906118869781494,1.014596939086914,2.1124067306518555,2.962739944458008,2.050870418548584,0.0017839701807889335,9,8,1,7524,7055,100159,179
train,Train/138-3,data/raw/indoorcd_ply\Train\138-3,100349,109755,-1.1818491220474243,-1.4428762197494507,-1.027256727218628,0.9071997404098511,1.3868576288223267,1.063777208328247,2.0890488624572754,2.8297338485717773,2.091033935546875,0.002505580611361669,9,7,2,10867,9501,109480,275
train,Train/138-4,data/raw/indoorcd_ply\Train\138-4,100349,100149,-0.973215639591217,-1.4454842805862427,-1.1954622268676758,1.0795212984085083,1.4114121198654175,1.014596939086914,2.05273699760437,2.85689640045166,2.21005916595459,0.006480344287012351,7,6,1,17102,15107,99500,649
train,Train/139-2,data/raw/indoorcd_ply\Train\139-2,159461,164763,-2.1340107917785645,-1.430177092552185,-0.7670467495918274,2.1154775619506836,1.4203370809555054,0.8378241062164307,4.249488353729248,2.8505141735076904,1.6048707962036133,0.0033017121562486725,9,6,3,18771,19932,164219,544
train,Train/139-3,data/raw/indoorcd_ply\Train\139-3,159461,147328,-2.115274667739868,-1.4770208597183228,-0.8084757924079895,2.285255193710327,1.4688811302185059,1.0808327198028564,4.400529861450195,2.945901870727539,1.8893084526062012,0.008029702432667245,9,7,2,17422,17652,146145,1183
train,Train/139-4,data/raw/indoorcd_ply\Train\139-4,159461,169221,-2.1846325397491455,-1.4002188444137573,-0.7789226174354553,2.1154775619506836,1.414072036743164,0.8378241062164307,4.30010986328125,2.814291000366211,1.6167466640472412,0.003959319469805757,11,7,4,15890,20131,168551,670
train,Train/139-5,data/raw/indoorcd_ply\Train\139-5,159461,156630,-2.0116536617279053,-1.3934710025787354,-0.7875859141349792,2.2119569778442383,1.4022715091705322,0.8957943320274353,4.223610877990723,2.7957425117492676,1.6833802461624146,0.016056949498818873,10,8,2,11709,10043,154115,2515
train,Train/141-2,data/raw/indoorcd_ply\Train\141-2,77801,82848,-0.884766697883606,-1.4289556741714478,-0.48138144612312317,0.8514435291290283,1.4330133199691772,0.5554428100585938,1.7362102270126343,2.861968994140625,1.0368242263793945,0.0050453843182696025,4,2,2,38881,41397,82430,418
train,Train/141-3,data/raw/indoorcd_ply\Train\141-3,77801,82682,-0.9044514894485474,-1.4289556741714478,-0.48138144612312317,0.856941282749176,1.4330133199691772,0.5519192218780518,1.7613928318023682,2.861968994140625,1.0333006381988525,0.017851527539246754,4,2,2,38881,41313,81206,1476
train,Train/141-4,data/raw/indoorcd_ply\Train\141-4,77801,83346,-0.8929784893989563,-1.4289556741714478,-0.4870453476905823,0.8514435291290283,1.4330133199691772,0.6563582420349121,1.7444219589233398,2.861968994140625,1.1434035301208496,0.019641014565786,4,2,2,38873,41343,81709,1637
train,Train/142-2,data/raw/indoorcd_ply\Train\142-2,84140,91533,-0.8126107454299927,-1.4978504180908203,-0.7793613076210022,0.8236970901489258,1.283271074295044,1.0354626178741455,1.6363078355789185,2.7811214923858643,1.814823865890503,0.0006992013809227273,4,4,0,15285,18951,91469,64
train,Train/142-3,data/raw/indoorcd_ply\Train\142-3,84140,100331,-0.8126107454299927,-1.5049583911895752,-0.7772856950759888,0.9581177830696106,1.283271074295044,1.1362940073013306,1.770728588104248,2.788229465484619,1.9135797023773193,0.00117610708554684,4,4,0,15344,21179,100213,118
train,Train/142-4,data/raw/indoorcd_ply\Train\142-4,84140,100039,-0.8418111801147461,-1.4923758506774902,-0.7925127148628235,0.9005855917930603,1.2915623188018799,1.203083872795105,1.7423968315124512,2.78393816947937,1.9955966472625732,0.0032287407910914744,4,4,0,15301,22433,99716,323
train,Train/142-5,data/raw/indoorcd_ply\Train\142-5,84140,106175,-0.8126107454299927,-1.4914309978485107,-0.7806859612464905,0.8236970901489258,1.291045069694519,1.1859703063964844,1.6363078355789185,2.7824759483337402,1.96665620803833,0.004690369672710149,4,4,0,15213,22910,105677,498
train,Train/143-2,data/raw/indoorcd_ply\Train\143-2,77865,89441,-0.4385388493537903,-1.6123924255371094,-0.865932822227478,1.470603585243225,1.1705442667007446,0.6709842085838318,1.9091424942016602,2.7829365730285645,1.536916971206665,0.0,4,4,0,14093,16660,89441,0
train,Train/143-3,data/raw/indoorcd_ply\Train\143-3,77865,92538,-0.4906863868236542,-1.7011830806732178,-0.869965136051178,1.4616155624389648,1.1230692863464355,0.7187121510505676,1.9523019790649414,2.8242523670196533,1.5886772871017456,0.0003349975145345696,4,4,0,14721,17784,92507,31
train,Train/143-4,data/raw/indoorcd_ply\Train\143-4,77865,89257,-0.3359636664390564,-1.6231282949447632,-0.8411201238632202,1.466313362121582,1.1157885789871216,0.8616726994514465,1.8022770881652832,2.7389168739318848,1.7027928829193115,0.12551396529123765,4,4,0,14017,17494,78054,11203
train,Train/143-5,data/raw/indoorcd_ply\Train\143-5,77865,100769,-0.46954551339149475,-1.6123924255371094,-0.8551095128059387,1.4616155624389648,1.1596417427062988,0.8243443965911865,1.9311610460281372,2.772034168243408,1.6794538497924805,0.07844674453452948,4,4,0,14023,20282,92864,7905
train,Train/144-2,data/raw/indoorcd_ply\Train\144-2,71693,82552,-0.6931741833686829,-1.3567028045654297,-0.7458522319793701,0.8639149069786072,1.3785215616226196,0.9086406230926514,1.55708909034729,2.7352242469787598,1.6544928550720215,0.0,4,4,0,12048,15138,82552,0
train,Train/144-3,data/raw/indoorcd_ply\Train\144-3,71693,87622,-0.7080844044685364,-1.370462417602539,-0.7452805638313293,0.8853021860122681,1.3785215616226196,1.0937564373016357,1.5933866500854492,2.748983860015869,1.8390369415283203,0.007543767546963092,4,4,0,12140,16804,86961,661
train,Train/144-4,data/raw/indoorcd_ply\Train\144-4,71693,82912,-0.6921403408050537,-1.373030662536621,-0.7434515953063965,0.8299214243888855,1.3785215616226196,0.9052244424819946,1.522061824798584,2.751552104949951,1.6486760377883911,0.0370754534928599,4,4,0,12136,15336,79838,3074
train,Train/144-5,data/raw/indoorcd_ply\Train\144-5,71693,93067,-0.698712170124054,-1.353493332862854,-0.7497154474258423,0.8525207042694092,1.3785215616226196,1.2401131391525269,1.5512328147888184,2.7320148944854736,1.9898285865783691,0.055841490539074,4,4,0,12048,18243,87870,5197
train,Train/145-2,data/raw/indoorcd_ply\Train\145-2,144683,142026,-0.9988282322883606,-1.3818767070770264,-0.8314145803451538,1.012719988822937,1.3864028453826904,1.0004642009735107,2.0115482807159424,2.768279552459717,1.8318787813186646,0.0007956289693436413,5,4,1,29756,27029,141913,113
train,Train/145-3,data/raw/indoorcd_ply\Train\145-3,144683,147576,-1.0018905401229858,-1.4165091514587402,-0.9083465933799744,1.533257007598877,1.4125025272369385,1.0780082941055298,2.5351476669311523,2.8290116786956787,1.9863548278808594,0.013701414864205562,7,4,3,30887,30108,145554,2022
train,Train/145-4,data/raw/indoorcd_ply\Train\145-4,144683,158980,-0.9988282322883606,-1.3906612396240234,-0.8264967799186707,1.015380859375,1.3932480812072754,1.0994333028793335,2.014209032058716,2.783909320831299,1.9259300231933594,0.004038243804252107,5,4,1,29833,33218,158338,642
train,Train/145-5,data/raw/indoorcd_ply\Train\145-5,144683,168364,-1.0076954364776611,-1.4144212007522583,-0.8223544359207153,1.1035408973693848,1.3859518766403198,1.2638115882873535,2.111236333847046,2.800373077392578,2.0861659049987793,0.013833123470575658,11,5,6,23296,23402,166035,2329
train,Train/146-2,data/raw/indoorcd_ply\Train\146-2,95001,94590,-1.6017996072769165,-1.4335020780563354,-0.6361684203147888,1.6876176595687866,1.4274641275405884,0.8133667707443237,3.289417266845703,2.860966205596924,1.4495351314544678,0.0,7,6,1,12562,12500,94590,0
train,Train/146-3,data/raw/indoorcd_ply\Train\146-3,95001,106810,-2.375802755355835,-1.4335020780563354,-0.6361684203147888,1.517499566078186,1.4274641275405884,0.9618920683860779,3.8933024406433105,2.860966205596924,1.5980604887008667,0.0008707049901694598,7,5,2,16726,18972,106717,93
